episode,reward,score,policy_loss,value_loss,entropy,clip_epsilon,avg_reward_100
109,-11.017431192660553,0.14678899082568808,-0.0016993050929158926,45.570594024658206,1.0915766716003419,0.3,0.0
212,-11.598058252427183,0.08737864077669903,-0.001442895270884037,44.02591552734375,1.091934859752655,0.29997000149995,-11.017431192660553
319,-10.337383177570093,0.205607476635514,-0.0011701717972755431,43.31216735839844,1.091366994380951,0.2999400059996,-11.307744722543868
426,-10.034579439252338,0.205607476635514,-0.0014553114771842957,40.91867790222168,1.089485275745392,0.2999100134986501,-10.984290874219276
531,-9.698095238095238,0.23809523809523808,-0.0018729491159319878,40.32956886291504,1.0832916975021363,0.2998800239968003,-10.746863015477542
637,-10.972641509433961,0.1320754716981132,-0.0016217144206166268,38.98275718688965,1.0768700957298278,0.2998500374937508,-10.537109460001082
741,-10.757692307692308,0.17307692307692307,-0.001103061530739069,41.287200927734375,1.0793182730674744,0.29982005398920164,-10.609698134906562
836,-10.557894736842105,0.21052631578947367,-0.002468697726726532,36.212481307983396,1.0830705046653748,0.29979007348285297,-10.630840159590239
928,-11.025,0.18478260869565216,-0.0012058604508638382,32.786921691894534,1.0853096127510071,0.2997600959744051,-10.621721981746722
1010,-11.8890243902439,0.15853658536585366,-0.0011946916580200194,30.6769739151001,1.0854399085044861,0.2997301214635582,-10.666530650441532
1097,-10.799999999999999,0.21839080459770116,-0.0017986513674259185,26.81633186340332,1.0845075845718384,0.2997001499500125,-10.788780024421769
1181,-10.867857142857144,0.2261904761904762,-0.00138336350210011,26.011111640930174,1.0827224254608154,0.2996701814334683,-10.789800022201607
1252,-9.822535211267606,0.352112676056338,-0.0017095837742090226,22.13397388458252,1.0800097465515137,0.2996402159136259,-10.796304782256236
1336,-10.763095238095238,0.21428571428571427,-0.00156822856515646,22.995143127441406,1.0727123498916626,0.29961025339018565,-10.721399430641725
1422,-9.584883720930234,0.3023255813953488,-0.0019614625722169875,21.73047752380371,1.0668171286582946,0.299580293862848,-10.724377702602691
1496,-8.989189189189188,0.3918918918918919,-0.002596072480082512,19.09400749206543,1.058817493915558,0.29955033733131325,-10.64841143715786
1573,-9.922077922077921,0.22077922077922077,-0.0031136421486735342,12.889903259277343,1.045001006126404,0.2995203837952819,-10.544710046659818
1645,-9.126388888888888,0.4166666666666667,-0.0044774580746889114,15.358439350128174,1.025568926334381,0.29949043325445435,-10.508084627566765
1698,-8.47924528301887,0.49056603773584906,-0.003856807202100754,12.865205764770508,1.0045487761497498,0.2994604857085312,-10.431323753195773
1758,-10.033333333333333,0.3333333333333333,-0.0037848995998501778,11.035294723510741,0.9920918226242066,0.29943054115721285,-10.328582781081199
1807,-6.56530612244898,0.7551020408163265,-0.007793460320681333,15.998042869567872,0.9900903403759003,0.29940059960019993,-10.313820308693805
1852,-8.053333333333333,0.6444444444444445,-0.008586032688617707,11.970315074920654,0.946183580160141,0.29937066103719295,-10.135319633158337
1902,-6.433999999999998,0.66,-0.002978207543492317,15.901979637145995,0.924904215335846,0.2993407254678927,-10.040683892257201
1941,-3.6846153846153844,0.9487179487179487,-1.523829996585846e-05,21.996032524108887,0.927113801240921,0.29931079289199963,-9.883871549115584
1980,-7.21282051282051,0.5897435897435898,-0.0021291468292474747,15.239311027526856,0.9083522975444793,0.2992808633092145,-9.625569208928075
2023,-4.190697674418604,0.8837209302325582,-0.0005592701025307178,16.530701065063475,0.8854483664035797,0.299250936719238,-9.529059261083773
2055,-3.6500000000000004,0.96875,-0.0013701876625418663,16.21042957305908,0.8569489777088165,0.2992210131217709,-9.32373766159665
2094,-4.094871794871797,0.8974358974358975,-0.0012595795094966888,14.86164722442627,0.8585259675979614,0.29919109251651393,-9.113599229685665
2129,-3.0314285714285703,0.9142857142857143,-0.0019907552748918535,17.944354629516603,0.8293447196483612,0.29916117490316785,-8.934358964156598
2162,-3.8363636363636355,0.9090909090909091,-0.0022181235253810883,18.155204010009765,0.8453185379505157,0.29913126028143355,-8.730809640269424
2193,-0.39354838709677353,1.064516129032258,-0.0031701721251010894,18.018067359924316,0.7687720775604248,0.2991013486510119,-8.567661440139231
2233,0.45000000000000195,1.15,-0.0014247119426727295,29.16683921813965,0.7349999666213989,0.2990714400116037,-8.303980373912054
2255,2.6409090909090924,1.4545454545454546,-0.0008186664432287216,26.285953712463378,0.7267742574214935,0.29904153436290987,-8.030418487227303
2279,4.116666666666668,1.5,-0.0007704576477408409,18.309306716918947,0.7348439037799835,0.2990116317046314,-7.707044924253473
2315,-2.2527777777777778,0.9722222222222222,-0.006759080290794373,19.40727996826172,0.7266059160232544,0.29898173203646927,-7.359288700991115
2339,6.287500000000004,1.625,-0.0030297310091555118,21.84670753479004,0.6774393200874329,0.2989518353581245,-7.213388388899305
2361,3.6727272727272773,1.5454545454545454,-0.0014235544949769974,23.88755989074707,0.6078292250633239,0.298921941669298,-6.8383637114298805
2383,5.427272727272733,1.3636363636363635,-0.0006316035985946655,23.726168823242187,0.5698455989360809,0.29889205096969096,-6.554280171317524
2407,3.1416666666666693,1.125,-0.0013966038823127747,14.582159805297852,0.5821111023426055,0.29886216325900444,-6.238976147670412
2423,10.800000000000004,1.6875,-0.0010835002176463604,17.660200691223146,0.5908154428005219,0.29883227853693956,-5.998446844738692
2445,11.109090909090913,2.272727272727273,-0.0010088847018778324,34.036064529418944,0.595858758687973,0.2988023968031974,-5.578485673620224
2461,16.868750000000006,2.375,-0.0011805146932601929,24.44862003326416,0.5496080994606019,0.2987725180574793,-5.171471610627269
2483,9.609090909090915,1.9090909090909092,-0.001546340063214302,25.845725440979002,0.5011990278959274,0.2987426422994863,-4.646704429421858
2498,18.84000000000001,2.4,-0.00022430792450904845,25.227033042907713,0.445553120970726,0.29871276952891984,-4.315174305270398
2512,21.564285714285724,2.642857142857143,-0.0002966780215501785,30.667171478271484,0.4781322002410889,0.298682899745481,-3.78892034378698
2526,17.050000000000008,2.357142857142857,-0.0009111568331718444,22.475943946838377,0.48485509753227235,0.29865303294887113,-3.225515764718698
2543,12.817647058823532,1.8823529411764706,-0.0017899287864565848,18.456222915649413,0.5282338976860046,0.29862316913879167,-2.7847436828769867
2562,12.768421052631581,2.4210526315789473,-0.0017464980483055115,30.828843879699708,0.5964959681034088,0.29859330831494385,-2.4527779224152737
2579,14.405882352941187,2.1176470588235294,-0.00048305392265319825,28.105645370483398,0.5586544096469879,0.29856345047702915,-2.135669610435131
2596,14.923529411764713,2.1176470588235294,-0.0006328385323286056,24.355647850036622,0.5199005722999572,0.2985335956247489,-1.7980869173050018
2610,20.557142857142868,2.7142857142857144,-0.0018722938373684883,20.161017608642577,0.4891104966402054,0.2985037437578047,-1.4636545907236076
2625,23.986666666666675,2.8666666666666667,-0.0019354995340108872,28.546746444702148,0.42296524047851564,0.29847389487589787,-1.0318742486085786
2641,19.581250000000008,2.375,-0.0010614585131406783,26.7927885055542,0.39457893967628477,0.29844404897873,-0.5507484617763623
2657,13.112500000000002,1.8125,-0.0006349968258291483,19.050230407714842,0.43617303371429444,0.29841420606600266,-0.170899434195676
2670,31.638461538461552,3.4615384615384617,-0.0005162540823221206,33.83686752319336,0.4528618037700653,0.29838436613741737,0.07508944421535509
2684,26.907142857142865,3.142857142857143,-0.0005914557725191117,33.176766586303714,0.44227197766304016,0.2983545291926757,0.6489689368380132
2696,32.54166666666668,3.5833333333333335,-0.0011813062708824873,25.92546272277832,0.45247761309146883,0.29832469523147936,1.1178648997005998
2710,17.300000000000008,2.2142857142857144,-0.0015053688548505306,26.000201416015624,0.4181000292301178,0.29829486425352997,1.66915966754211
2723,31.876923076923088,3.4615384615384617,-0.0004411235451698303,25.19000816345215,0.3797162532806396,0.29826503625852924,1.9386569146534531
2738,17.58666666666668,2.0,-0.0006825380027294159,21.4996000289917,0.34913681745529174,0.29823521124617886,2.4460851546919216
2753,19.50666666666667,2.1333333333333333,-0.0009151346981525421,22.602359580993653,0.3440947413444519,0.29820538921618056,2.6984281798915006
2766,21.84615384615386,2.230769230769231,-0.0025153297930955885,17.704167556762695,0.40054565072059634,0.2981755701682362,2.973973073117323
2780,25.671428571428585,3.0,-0.0005530821159482002,26.10322513580322,0.4648208409547806,0.2981457541020475,3.2783630855856543
2794,23.7,2.7857142857142856,-0.0003460395149886608,29.461848068237305,0.4836211919784546,0.2981159410173164,3.6338085694879227
2808,26.478571428571446,3.2142857142857144,-0.0008181467652320862,33.829821014404295,0.5122773349285126,0.2980861309137447,3.947342810589674
2824,20.581250000000008,2.625,-0.0018088468350470066,30.903192710876464,0.5256275296211242,0.2980563237910343,4.2939770970201625
2838,29.0357142857143,3.2857142857142856,-0.0013099140487611294,28.08501453399658,0.5067643284797668,0.29802651964888716,4.540753959186524
2851,29.038461538461547,3.3076923076923075,-0.0024493154138326644,34.36800765991211,0.47807795405387876,0.29799671848700515,4.90635038197052
2866,20.48666666666667,2.3333333333333335,-0.004898291081190109,23.087618255615233,0.38130578994750974,0.29796692030509037,5.261234369565976
2877,29.272727272727284,2.909090909090909,-0.000513182021677494,21.44181880950928,0.4289192110300064,0.29793712510284487,5.4818928086543925
2890,32.31538461538464,3.5384615384615383,-0.0012264980003237724,34.259700012207034,0.4570360779762268,0.2979073328799705,5.821761872426863
2901,35.2909090909091,3.4545454545454546,0.0006631085649132729,24.39231357574463,0.41971405744552615,0.29787754363616953,6.194911488524859
2914,18.738461538461543,2.076923076923077,-0.0014867029152810574,21.745893478393555,0.41468715369701387,0.297847757371144,6.599022566335751
2925,35.7909090909091,3.6363636363636362,0.00028097778558731077,32.4248851776123,0.35228078365325927,0.29781797408459604,6.76531625088542
2940,13.58666666666667,1.6,-0.0001291569322347641,23.47831439971924,0.3556243270635605,0.29778819377622784,7.157553991966821
2951,34.57272727272728,3.4545454545454546,-0.0038629254791885614,23.585033226013184,0.39748266637325286,0.2977584164457415,7.243275494296152
2963,31.541666666666682,3.4166666666666665,-0.002034347038716078,24.232636070251466,0.45164014101028443,0.2977286420928394,7.602873544012351
2977,19.342857142857152,2.142857142857143,0.0020739838480949404,19.66043891906738,0.4092009365558624,0.29769887071722373,7.91376696118968
2988,36.85454545454547,3.727272727272727,-0.0003393550403416157,26.42492389678955,0.41439434587955476,0.2976691023185967,8.060293758390545
3001,27.97692307692309,3.076923076923077,-0.0021644771099090577,29.518418884277345,0.4593235045671463,0.2976393368966608,8.424777957076051
3014,36.146153846153865,4.0,0.0007116806693375111,36.632561111450194,0.41281239986419677,0.2976095744511182,8.669179771074138
3027,16.00769230769231,1.8461538461538463,-0.0012121237814426422,23.947093200683593,0.39670596420764925,0.29757981498167135,9.008401673235616
3038,32.14545454545456,3.3636363636363638,-0.002247336879372597,30.14624137878418,0.4762809634208679,0.29755005848802263,9.093758876094844
3050,28.108333333333345,3.0,-0.0014435861259698868,26.697213554382323,0.4405211299657822,0.2975203049698745,9.37149014921966
3062,32.03333333333334,3.3333333333333335,-0.0015273721888661384,25.45583438873291,0.45743406414985655,0.2974905544269295,9.594547806173395
3075,28.76923076923078,3.230769230769231,0.00036687925457954405,31.62077178955078,0.45276950895786283,0.29746080685889,9.858533518257628
3091,16.837500000000006,2.3125,0.00025771614164113996,34.88220405578613,0.49300925731658934,0.29743106226545857,10.078425346757317
3104,26.615384615384624,3.0,-0.0019767235964536665,32.02228221893311,0.5219968020915985,0.2974013206463378,10.15611586001298
3122,23.327777777777793,3.0555555555555554,-0.004487893544137478,39.294110488891604,0.5135669946670532,0.29737158200123015,10.343153004960385
3134,37.650000000000006,4.083333333333333,0.0006081590428948403,32.444680786132814,0.4950140923261642,0.2973418463298384,10.48904766532912
3150,19.312500000000007,2.625,-0.002566906809806824,36.89571838378906,0.5098056346178055,0.2973121136318651,10.79083602460324
3163,29.05384615384616,3.1538461538461537,-0.0018540367484092713,28.344840240478515,0.46635092198848727,0.2972823839070129,10.884480683673534
3174,41.79090909090911,4.363636363636363,-0.00010677613317966461,28.365889930725096,0.41861129701137545,0.2972526571549846,11.081973786610193
3184,47.35000000000001,4.7,-0.0006716690957546234,35.78891868591309,0.4409564256668091,0.29722293337548283,11.412177392032762
3199,14.313333333333338,1.8,-0.00041346270591020585,29.997489166259765,0.46299681067466736,0.2971932125682104,11.794494653819646
3213,29.8,3.2857142857142856,-0.0012797833420336246,32.882995223999025,0.46517881751060486,0.2971634947328701,11.821008745182947
3226,40.86153846153846,4.230769230769231,-0.0013626091182231902,39.27676239013672,0.4282324731349945,0.2971337798691648,12.008289904087292
3238,30.058333333333348,3.1666666666666665,-0.0016892685205675661,35.210780715942384,0.4255758076906204,0.2971040679767973,12.305746074782665
3250,52.84166666666667,5.416666666666667,-0.00023566214367747306,45.2904972076416,0.44539629817008974,0.2970743590554704,12.486894924359712
3265,32.93333333333335,3.8,-0.001967208832502365,47.1379638671875,0.45853506624698637,0.29704465310488715,12.894518881352713
3278,29.92307692307694,3.3076923076923075,-0.0011428594589233398,34.55374031066894,0.412303227186203,0.29701495012475043,13.09490702587252
3290,42.75833333333335,4.333333333333333,0.000810137763619423,37.6024227142334,0.44930139780044553,0.2969852501147632,13.504312107029893
3301,46.02727272727274,4.818181818181818,-0.00036808699369430544,36.10703392028809,0.454544460773468,0.29695555307462845,14.047876022887499
3314,44.55384615384616,4.846153846153846,-0.00023575350642204284,52.316592407226565,0.4583958774805069,0.2969258590040493,14.611522581935928
3327,39.44615384615387,4.153846153846154,-0.002541850879788399,41.37839889526367,0.4613828301429749,0.29689616790272866,15.15740683786691
3340,34.70769230769231,3.769230769230769,-0.0014547195751219988,40.535190963745116,0.44327446818351746,0.2968664797703698,15.648849328709403
3351,40.9818181818182,4.2727272727272725,-0.001428894978016615,34.53956489562988,0.43906634747982026,0.2968367946066756,16.105652666880665
3363,39.03333333333333,4.0,-0.0016777176409959794,30.15763130187988,0.45951609313488007,0.2968071124113495,16.62304777177577
3378,28.180000000000003,3.4,0.0003655388951301575,42.95791816711426,0.4835404932498932,0.29677743318409444,17.118960052477522
3394,22.47500000000001,2.8125,-0.0015996325761079787,38.3700927734375,0.4541818767786026,0.29674775692461375,17.511010052477527
3409,31.206666666666667,3.6,-0.00160669032484293,48.26954460144043,0.4085332900285721,0.2967180836326106,17.854650296379965
3421,31.42500000000001,3.5,-0.0023286263458430767,29.99023303985596,0.3926402688026428,0.2966884133077883,18.27471696304663
3433,30.450000000000014,3.0833333333333335,-0.00036409664899110793,29.74552803039551,0.3547315537929535,0.29665874594985014,18.697645534475203
3446,21.24615384615385,2.3076923076923075,-0.0004297364503145218,26.814269638061525,0.3406563580036163,0.29662908155849943,19.10037088658788
3461,19.553333333333338,2.2,-0.0007245466113090515,28.30721092224121,0.37642228305339814,0.29659942013343954,19.42046337743037
3472,33.44545454545456,3.272727272727273,-0.003372051194310188,27.47346248626709,0.44975733757019043,0.2965697616743739,19.711845547973006
3483,37.92727272727275,3.8181818181818183,0.001334070973098278,32.77676887512207,0.4151049107313156,0.29654010618100585,20.136191985319442
3494,45.21818181818184,4.636363636363637,-0.000776981096714735,38.81576919555664,0.39014334976673126,0.29651045365303885,20.61468549181295
3508,30.857142857142865,3.5,-0.0012744560837745667,41.13076210021973,0.4299035668373108,0.2964808040901764,21.158131198883652
3521,35.62307692307695,3.769230769230769,-0.0004837234504520893,30.73845386505127,0.4300770968198776,0.296451157492122,21.551495080285267
3535,28.178571428571427,3.2857142857142856,-0.0034983642399311066,36.42202262878418,0.4472601443529129,0.2964215138585791,22.00805918284937
3550,34.42,4.066666666666666,-0.0010818220674991609,49.30624923706055,0.4948461502790451,0.2963918731892515,22.355497958359578
3565,32.62000000000001,3.8666666666666667,-0.006930487230420113,45.8397575378418,0.470322984457016,0.2963622354838425,22.780231291692914
3582,28.047058823529426,3.764705882352941,-0.0027821224182844164,56.64743232727051,0.5163729548454284,0.2963326007420559,23.17077129169291
3594,39.44166666666667,4.25,-0.0015412673354148864,36.06527557373047,0.44794194102287294,0.2963029689635953,23.488088033774357
3607,25.0923076923077,2.923076923076923,0.002432717755436897,34.82180213928223,0.4999306440353394,0.2962733401481644,23.954632905569227
3619,32.00833333333335,3.5833333333333335,-0.004866562224924565,34.758893966674805,0.4808868795633316,0.2962437142954669,24.24746295923649
3635,29.456250000000015,3.5625,-0.0035450839437544345,47.38761405944824,0.44976038932800294,0.29621409140520655,24.604046292569823
3647,50.81666666666667,5.25,0.0004381178878247738,45.618217849731444,0.4727955937385559,0.29618447147708715,24.939557510518544
3659,53.99166666666668,5.666666666666667,-0.0005896531045436859,40.61261901855469,0.4885477781295776,0.2961548545108124,25.478038462899498
3671,47.37500000000002,5.166666666666667,-0.0013205470517277718,42.094350814819336,0.486457759141922,0.29612524050608624,26.0563187659298
3686,29.660000000000018,3.6666666666666665,-0.0006377767771482467,54.73377304077148,0.48469153344631194,0.29609562946261253,26.53400424980077
3697,61.98181818181818,6.181818181818182,-0.0002077646553516388,45.7817268371582,0.483580020070076,0.2960660213800951,26.826104249800764
3710,35.0923076923077,3.923076923076923,-0.0014001669362187386,49.848964309692384,0.4606232076883316,0.2960364162582378,27.41951334070986
3723,36.32307692307693,3.923076923076923,-0.003204919397830963,36.8975471496582,0.46798951625823976,0.29600681409674473,27.729269750966267
3735,36.425000000000004,3.8333333333333335,-0.0005032680928707123,37.8706859588623,0.4438036561012268,0.2959772148953198,28.115028297974813
3748,44.600000000000016,5.076923076923077,-0.0037350460886955263,44.89576454162598,0.48908811211586,0.295947618653667,28.416403297974817
3765,32.352941176470594,4.0588235294117645,-0.006484658271074295,60.367288970947264,0.4781415551900864,0.2959180253714904,28.82567602524754
3777,43.19166666666667,4.833333333333333,0.0063903842121362684,39.13936195373535,0.4837728083133698,0.29588843504849405,29.094932709739524
3788,54.90909090909091,6.090909090909091,-0.0008300985209643841,40.85145568847656,0.4810208797454834,0.29585884768438203,29.49543270973952
3800,54.59999999999999,5.833333333333333,-0.0007856748998165131,47.65193862915039,0.46176784932613374,0.29582926327885856,29.936523618830428
3813,33.75384615384615,3.923076923076923,-0.0008565785828977823,44.951615524291995,0.4778140753507614,0.2957996818316277,30.37143270973952
3825,43.45833333333334,4.833333333333333,-0.0020710155367851257,49.16793022155762,0.47973533272743224,0.2957701033423936,30.54028367127798
3835,58.120000000000026,5.7,0.0017391942441463471,32.17409381866455,0.44060441553592683,0.29574052781086063,30.878776095520408
3846,35.80000000000001,3.6363636363636362,-0.002067656442523003,30.98038806915283,0.4705300539731979,0.29571095523673285,31.271576095520405
3857,63.96363636363637,6.545454545454546,0.0002169022336602211,49.014749145507814,0.4461695909500122,0.2956813856197147,31.413933238377552
3872,43.12,4.666666666666667,-0.001963213086128235,52.80639305114746,0.46006101965904234,0.29565181895951037,31.883069602013915
3884,55.98333333333335,5.833333333333333,-0.0001383274793624878,54.227651596069336,0.44315788745880125,0.29562225525582425,32.18609313142568
3895,61.2,6.2727272727272725,-0.00011039841920137405,50.14561729431152,0.4396403878927231,0.2955926945083607,32.6182422542327
3905,55.330000000000005,5.8,-0.0004510343074798584,50.07252502441406,0.43972399830818176,0.29556313671682405,33.08618343070329
3921,26.98750000000001,3.3125,0.0007699437439441681,66.943212890625,0.4663253515958786,0.29553358188091877,33.49024813658564
3935,43.300000000000004,4.785714285714286,-0.003223935700953007,60.78729057312012,0.4416327953338623,0.29550403000034936,33.554551708014216
3947,40.44166666666666,4.083333333333333,-0.002238386124372482,44.48234558105469,0.42144131660461426,0.2954744810748202,33.74768504134755
3958,55.1,5.545454545454546,-0.0005651338025927544,46.2578311920166,0.40858326852321625,0.2954449351040359,33.95628920801421
3969,57.49999999999999,5.7272727272727275,-0.0004668094217777252,49.09067573547363,0.3969616174697876,0.29541539208770096,34.37616420801421
3983,36.29285714285716,3.857142857142857,0.0010420339182019233,44.259138107299805,0.4447843641042709,0.29538585202551987,34.6347795926296
3995,65.35833333333333,6.75,-0.00011733174324035645,61.013289260864255,0.42341206073760984,0.2953563149171974,34.728636735486745
4011,32.60625000000001,3.75,-0.0020269058644771577,54.27773780822754,0.4520566791296005,0.29532678076243796,35.056803402153406
4023,42.291666666666664,4.666666666666667,-0.0023091178387403487,55.16571273803711,0.3988452345132828,0.29529724956094644,35.2098659021534
4035,41.791666666666686,4.333333333333333,-0.00040383636951446533,34.855295944213864,0.439360773563385,0.2952677213124274,35.314013338050835
4046,52.44545454545455,5.363636363636363,-0.0038673967123031617,41.0050666809082,0.4443558692932129,0.2952381960165855,35.55606333805084
4060,47.664285714285704,5.071428571428571,-0.0019316866993904114,56.25137062072754,0.44233032763004304,0.29520867367312564,35.88545121683872
4071,56.718181818181826,5.909090909090909,-0.0009485378861427308,44.542090225219724,0.4304351478815079,0.2951791542817525,36.143632535520034
4084,53.14615384615384,5.615384615384615,0.0005131173878908157,56.79260444641113,0.41690204441547396,0.2951496378421709,36.45410006798757
4098,41.91428571428572,4.642857142857143,-0.0021200789138674735,53.38033943176269,0.425562646985054,0.2951201243540857,36.7485616064491
